date,number,latitude,longitude,tp
2017-06-29,1,39.0,128.0,421.03
2017-06-29,1,39.0,129.0,456.97
2017-06-29,1,38.0,126.0,341.75
2017-06-29,1,38.0,127.0,403.09
2017-06-29,1,38.0,128.0,460.16
2017-06-29,1,38.0,129.0,448.48
2017-06-29,1,37.0,126.0,334.53
2017-06-29,1,37.0,127.0,396.73
2017-06-29,1,37.0,128.0,520.05
2017-06-29,1,37.0,129.0,508.24
2017-06-29,1,36.0,126.0,407.66
2017-06-29,1,36.0,127.0,467.28
2017-06-29,1,36.0,128.0,591.44
2017-06-29,1,36.0,129.0,574.68
2017-06-29,1,35.0,126.0,596.97
2017-06-29,1,35.0,127.0,656.94
2017-06-29,1,35.0,128.0,607.18
2017-06-29,1,35.0,129.0,589.88
2017-06-29,1,34.0,126.0,751.8
2017-06-29,1,34.0,127.0,725.67
2017-06-29,1,34.0,128.0,675.21
2017-06-29,1,34.0,129.0,620.42
2017-06-29,1,33.0,126.0,823.45
2017-06-29,1,33.0,127.0,797.19
2017-06-29,1,33.0,128.0,733.43
2017-06-29,1,33.0,129.0,678.16
2017-06-29,2,40.0,126.0,277.03
2017-06-29,2,40.0,127.0,283.39
2017-06-29,2,40.0,128.0,268.14
2017-06-29,2,40.0,129.0,266.47
2017-06-29,2,39.0,126.0,263.14
2017-06-29,2,39.0,127.0,269.75
2017-06-29,2,39.0,128.0,268.57
2017-06-29,2,39.0,129.0,266.58
2017-06-29,2,38.0,126.0,252.43
2017-06-29,2,38.0,127.0,280.28
2017-06-29,2,38.0,128.0,279.44
2017-06-29,2,38.0,129.0,270.98
2017-06-29,2,37.0,126.0,223.39
2017-06-29,2,37.0,127.0,251.62
2017-06-29,2,37.0,128.0,318.12
2017-06-29,2,37.0,129.0,309.79
2017-06-29,2,36.0,126.0,272.17
2017-06-29,2,36.0,127.0,317.9
2017-06-29,2,36.0,128.0,385.05
2017-06-29,2,36.0,129.0,384.62
2017-06-29,2,35.0,126.0,351.13
2017-06-29,2,35.0,127.0,397.45
2017-06-29,2,35.0,128.0,431.7
2017-06-29,2,35.0,129.0,431.05
2017-06-29,2,34.0,126.0,394.36
2017-06-29,2,34.0,127.0,409.03
2017-06-29,2,34.0,128.0,443.32
2017-06-29,2,34.0,129.0,440.75
2017-06-29,2,33.0,126.0,435.48
2017-06-29,2,33.0,127.0,450.2
2017-06-29,2,33.0,128.0,446.98
2017-06-29,2,33.0,129.0,444.53
2017-06-29,3,40.0,126.0,247.94
2017-06-29,3,40.0,127.0,265.56
2017-06-29,3,40.0,128.0,241.6
2017-06-29,3,40.0,129.0,221.49
2017-06-29,3,39.0,126.0,232.1
2017-06-29,3,39.0,127.0,250.47
2017-06-29,3,39.0,128.0,286.02
2017-06-29,3,39.0,129.0,265.48
2017-06-29,3,38.0,126.0,265.59
2017-06-29,3,38.0,127.0,336.19
2017-06-29,3,38.0,128.0,372.34
2017-06-29,3,38.0,129.0,314.55
2017-06-29,3,37.0,126.0,296.96
2017-06-29,3,37.0,127.0,368.02
2017-06-29,3,37.0,128.0,386.82
2017-06-29,3,37.0,129.0,328.43
2017-06-29,3,36.0,126.0,338.69
2017-06-29,3,36.0,127.0,371.54
2017-06-29,3,36.0,128.0,390.39
2017-06-29,3,36.0,129.0,332.92
2017-06-29,3,35.0,126.0,401.54
2017-06-29,3,35.0,127.0,434.92
2017-06-29,3,35.0,128.0,457.72
2017-06-29,3,35.0,129.0,399.6
2017-06-29,3,34.0,126.0,480.84
2017-06-29,3,34.0,127.0,562.14
2017-06-29,3,34.0,128.0,585.4
2017-06-29,3,34.0,129.0,653.83
2017-06-29,3,33.0,126.0,617.25
2017-06-29,3,33.0,127.0,699.59
2017-06-29,3,33.0,128.0,794.8
2017-06-29,3,33.0,129.0,863.9
2017-06-29,4,40.0,126.0,242.76
2017-06-29,4,40.0,127.0,205.1
2017-06-29,4,40.0,128.0,169.17
2017-06-29,4,40.0,129.0,159.61
2017-06-29,4,39.0,126.0,212.09
2017-06-29,4,39.0,127.0,174.3
2017-06-29,4,39.0,128.0,146.91
2017-06-29,4,39.0,129.0,137.08
2017-06-29,4,38.0,126.0,157.38
2017-06-29,4,38.0,127.0,188.08
2017-06-29,4,38.0,128.0,160.76
2017-06-29,4,38.0,129.0,152.81
2017-06-29,4,37.0,126.0,141.7
2017-06-29,4,37.0,127.0,172.93
2017-06-29,4,37.0,128.0,223.74
2017-06-29,4,37.0,129.0,215.96
2017-06-29,4,36.0,126.0,165.76
2017-06-29,4,36.0,127.0,227.64
2017-06-29,4,36.0,128.0,279.23
2017-06-29,4,36.0,129.0,346.77
2017-06-29,4,35.0,126.0,286.88
2017-06-29,4,35.0,127.0,349.41
2017-06-29,4,35.0,128.0,377.44
2017-06-29,4,35.0,129.0,445.66
2017-06-29,4,34.0,126.0,435.21
2017-06-29,4,34.0,127.0,474.05
2017-06-29,4,34.0,128.0,502.38
2017-06-29,4,34.0,129.0,544.49
2017-06-29,4,33.0,126.0,561.01
2017-06-29,4,33.0,127.0,600.62
2017-06-29,4,33.0,128.0,662.37
2017-06-29,4,33.0,129.0,705.12
2017-06-29,5,40.0,126.0,198.85
2017-06-29,5,40.0,127.0,213.83
2017-06-29,5,40.0,128.0,199.95
2017-06-29,5,40.0,129.0,186.22
2017-06-29,5,39.0,126.0,211.28
2017-06-29,5,39.0,127.0,226.72
2017-06-29,5,39.0,128.0,255.11
2017-06-29,5,39.0,129.0,241.2
2017-06-29,5,38.0,126.0,277.67
2017-06-29,5,38.0,127.0,317.63
2017-06-29,5,38.0,128.0,346.67
2017-06-29,5,38.0,129.0,334.26
2017-06-29,5,37.0,126.0,357.57
2017-06-29,5,37.0,127.0,397.94
2017-06-29,5,37.0,128.0,436.13
2017-06-29,5,37.0,129.0,423.45
2017-06-29,5,36.0,126.0,495.8
2017-06-29,5,36.0,127.0,523.12
2017-06-29,5,36.0,128.0,561.33
2017-06-29,5,36.0,129.0,484.95
2017-06-29,5,35.0,126.0,654.47
2017-06-29,5,35.0,127.0,681.97
2017-06-29,5,35.0,128.0,621.41
2017-06-29,5,35.0,129.0,543.8
2017-06-29,5,34.0,126.0,739.66
2017-06-29,5,34.0,127.0,778.71
2017-06-29,5,34.0,128.0,717.05
2017-06-29,5,34.0,129.0,574.09
2017-06-29,5,33.0,126.0,817.49
2017-06-29,5,33.0,127.0,857.16
2017-06-29,5,33.0,128.0,771.89
2017-06-29,5,33.0,129.0,627.13
2017-06-29,6,40.0,126.0,390.09
2017-06-29,6,40.0,127.0,364.9
2017-06-29,6,40.0,128.0,305.28
2017-06-29,6,40.0,129.0,273.13
2017-06-29,6,39.0,126.0,311.51
2017-06-29,6,39.0,127.0,286.19
2017-06-29,6,39.0,128.0,256.4
2017-06-29,6,39.0,129.0,223.88
2017-06-29,6,38.0,126.0,294.73
2017-06-29,6,38.0,127.0,302.19
2017-06-29,6,38.0,128.0,272.49
2017-06-29,6,38.0,129.0,268.86
2017-06-29,6,37.0,126.0,316.78
2017-06-29,6,37.0,127.0,324.27
2017-06-29,6,37.0,128.0,362.75
2017-06-29,6,37.0,129.0,359.18
2017-06-29,6,36.0,126.0,330.96
2017-06-29,6,36.0,127.0,341.35
2017-06-29,6,36.0,128.0,380.35
2017-06-29,6,36.0,129.0,385.29
2017-06-29,6,35.0,126.0,334.04
2017-06-29,6,35.0,127.0,344.57
2017-06-29,6,35.0,128.0,357.65
2017-06-29,6,35.0,129.0,362.54
2017-06-29,6,34.0,126.0,365.74
2017-06-29,6,34.0,127.0,367.94
2017-06-29,6,34.0,128.0,380.91
2017-06-29,6,34.0,129.0,413.89
2017-06-29,6,33.0,126.0,468.87
2017-06-29,6,33.0,127.0,471.17
2017-06-29,6,33.0,128.0,454.28
2017-06-29,6,33.0,129.0,487.66
2017-06-29,7,40.0,126.0,298.35
2017-06-29,7,40.0,127.0,313.5
2017-06-29,7,40.0,128.0,290.99
2017-06-29,7,40.0,129.0,251.92
2017-06-29,7,39.0,126.0,312.77
2017-06-29,7,39.0,127.0,328.38
2017-06-29,7,39.0,128.0,321.74
2017-06-29,7,39.0,129.0,281.94
2017-06-29,7,38.0,126.0,352.84
2017-06-29,7,38.0,127.0,402.34
2017-06-29,7,38.0,128.0,395.87
2017-06-29,7,38.0,129.0,347.18
2017-06-29,7,37.0,126.0,356.95
2017-06-29,7,37.0,127.0,406.88
2017-06-29,7,37.0,128.0,460.78
2017-06-29,7,37.0,129.0,412.14
2017-06-29,7,36.0,126.0,371.89
2017-06-29,7,36.0,127.0,421.76
2017-06-29,7,36.0,128.0,476.71
2017-06-29,7,36.0,129.0,539.93
2017-06-29,7,35.0,126.0,394.71
2017-06-29,7,35.0,127.0,445.77
2017-06-29,7,35.0,128.0,593.88
2017-06-29,7,35.0,129.0,657.88
2017-06-29,7,34.0,126.0,389.83
2017-06-29,7,34.0,127.0,570.46
2017-06-29,7,34.0,128.0,720.65
2017-06-29,7,34.0,129.0,664.06
2017-06-29,7,33.0,126.0,566.19
2017-06-29,7,33.0,127.0,748.82
2017-06-29,7,33.0,128.0,752.77
2017-06-29,7,33.0,129.0,694.92
2017-06-29,8,40.0,126.0,440.37
2017-06-29,8,40.0,127.0,382.92
2017-06-29,8,40.0,128.0,288.23
2017-06-29,8,40.0,129.0,230.59
2017-06-29,8,39.0,126.0,343.26
2017-06-29,8,39.0,127.0,285.27
2017-06-29,8,39.0,128.0,240.07
2017-06-29,8,39.0,129.0,181.71
2017-06-29,8,38.0,126.0,266.66
2017-06-29,8,38.0,127.0,281.14
2017-06-29,8,38.0,128.0,235.75
2017-06-29,8,38.0,129.0,196.19
2017-06-29,8,37.0,126.0,223.39
2017-06-29,8,37.0,127.0,238.22
2017-06-29,8,37.0,128.0,279.79
2017-06-29,8,37.0,129.0,239.94
2017-06-29,8,36.0,126.0,201.83
2017-06-29,8,36.0,127.0,261.42
2017-06-29,8,36.0,128.0,303.51
2017-06-29,8,36.0,129.0,295.1
2017-06-29,8,35.0,126.0,252.1
2017-06-29,8,35.0,127.0,312.32
2017-06-29,8,35.0,128.0,338.72
2017-06-29,8,35.0,129.0,330.39
2017-06-29,8,34.0,126.0,321.37
2017-06-29,8,34.0,127.0,378.28
2017-06-29,8,34.0,128.0,405.03
2017-06-29,8,34.0,129.0,455.84
2017-06-29,8,33.0,126.0,429.71
2017-06-29,8,33.0,127.0,487.24
2017-06-29,8,33.0,128.0,530.45
2017-06-29,8,33.0,129.0,582.09
2017-06-29,9,40.0,126.0,269.37
2017-06-29,9,40.0,127.0,264.0
2017-06-29,9,40.0,128.0,230.32
2017-06-29,9,40.0,129.0,217.3
2017-06-29,9,39.0,126.0,274.34
2017-06-29,9,39.0,127.0,268.84
2017-06-29,9,39.0,128.0,243.97
2017-06-29,9,39.0,129.0,230.54
2017-06-29,9,38.0,126.0,295.08
2017-06-29,9,38.0,127.0,270.58
2017-06-29,9,38.0,128.0,245.47
2017-06-29,9,38.0,129.0,211.34
2017-06-29,9,37.0,126.0,282.43
2017-06-29,9,37.0,127.0,257.77
2017-06-29,9,37.0,128.0,262.12
2017-06-29,9,37.0,129.0,227.58
2017-06-29,9,36.0,126.0,271.76
2017-06-29,9,36.0,127.0,284.12
2017-06-29,9,36.0,128.0,288.58
2017-06-29,9,36.0,129.0,296.5
2017-06-29,9,35.0,126.0,270.74
2017-06-29,9,35.0,127.0,283.28
2017-06-29,9,35.0,128.0,301.74
2017-06-29,9,35.0,129.0,309.93
2017-06-29,9,34.0,126.0,270.85
2017-06-29,9,34.0,127.0,302.81
2017-06-29,9,34.0,128.0,321.48
2017-06-29,9,34.0,129.0,361.55
2017-06-29,9,33.0,126.0,350.59
2017-06-29,9,33.0,127.0,383.17
2017-06-29,9,33.0,128.0,403.25
2017-06-29,9,33.0,129.0,443.32
2017-06-30,0,40.0,126.0,339.87
2017-06-30,0,40.0,127.0,328.59
2017-06-30,0,40.0,128.0,277.65
2017-06-30,0,40.0,129.0,228.44
2017-06-30,0,39.0,126.0,365.76
2017-06-30,0,39.0,127.0,354.03
2017-06-30,0,39.0,128.0,265.32
2017-06-30,0,39.0,129.0,215.28
2017-06-30,0,38.0,126.0,452.32
2017-06-30,0,38.0,127.0,373.2
2017-06-30,0,38.0,128.0,283.12
2017-06-30,0,38.0,129.0,214.67
2017-06-30,0,37.0,126.0,423.77
2017-06-30,0,37.0,127.0,343.93
2017-06-30,0,37.0,128.0,323.73
2017-06-30,0,37.0,129.0,254.71
2017-06-30,0,36.0,126.0,357.06
2017-06-30,0,36.0,127.0,388.67
2017-06-30,0,36.0,128.0,368.58
2017-06-30,0,36.0,129.0,368.82
2017-06-30,0,35.0,126.0,394.44
2017-06-30,0,35.0,127.0,426.62
2017-06-30,0,35.0,128.0,436.77
2017-06-30,0,35.0,129.0,436.82
2017-06-30,0,34.0,126.0,391.81
2017-06-30,0,34.0,127.0,424.01
2017-06-30,0,34.0,128.0,434.35
2017-06-30,0,34.0,129.0,428.31
2017-06-30,0,33.0,126.0,353.95
2017-06-30,0,33.0,127.0,386.44
2017-06-30,0,33.0,128.0,403.58
2017-06-30,0,33.0,129.0,397.72
2017-06-30,1,40.0,126.0,316.37
2017-06-30,1,40.0,127.0,356.2
2017-06-30,1,40.0,128.0,413.49
2017-06-30,1,40.0,129.0,449.21
2017-06-30,1,39.0,126.0,329.37
2017-06-30,1,39.0,127.0,369.82
2017-06-30,1,39.0,128.0,422.05
2017-06-30,1,39.0,129.0,457.93
2017-06-30,1,38.0,126.0,347.82
2017-06-30,1,38.0,127.0,411.42
2017-06-30,1,38.0,128.0,464.54
2017-06-30,1,38.0,129.0,449.42
2017-06-30,1,37.0,126.0,342.26
2017-06-30,1,37.0,127.0,406.75
2017-06-30,1,37.0,128.0,525.56
2017-06-30,1,37.0,129.0,510.25
2017-06-30,1,36.0,126.0,414.16
2017-06-30,1,36.0,127.0,475.77
2017-06-30,1,36.0,128.0,595.41
2017-06-30,1,36.0,129.0,576.99
2017-06-30,1,35.0,126.0,599.9
2017-06-30,1,35.0,127.0,661.88
2017-06-30,1,35.0,128.0,609.54
2017-06-30,1,35.0,129.0,590.55
2017-06-30,1,34.0,126.0,756.58
2017-06-30,1,34.0,127.0,732.01
2017-06-30,1,34.0,128.0,678.91
2017-06-30,1,34.0,129.0,620.9
2017-06-30,1,33.0,126.0,833.45
2017-06-30,1,33.0,127.0,808.79
2017-06-30,1,33.0,128.0,739.23
2017-06-30,1,33.0,129.0,680.66
2017-06-30,2,40.0,126.0,278.72
2017-06-30,2,40.0,127.0,285.3
2017-06-30,2,40.0,128.0,268.92
2017-06-30,2,40.0,129.0,267.17
2017-06-30,2,39.0,126.0,263.55
2017-06-30,2,39.0,127.0,270.39
2017-06-30,2,39.0,128.0,269.51
2017-06-30,2,39.0,129.0,267.41
2017-06-30,2,38.0,126.0,253.21
2017-06-30,2,38.0,127.0,282.02
2017-06-30,2,38.0,128.0,281.57
2017-06-30,2,38.0,129.0,272.97
2017-06-30,2,37.0,126.0,223.99
2017-06-30,2,37.0,127.0,253.18
2017-06-30,2,37.0,128.0,319.94
2017-06-30,2,37.0,129.0,311.48
2017-06-30,2,36.0,126.0,272.3
2017-06-30,2,36.0,127.0,318.14
2017-06-30,2,36.0,128.0,385.56
2017-06-30,2,36.0,129.0,385.39
2017-06-30,2,35.0,126.0,351.15
2017-06-30,2,35.0,127.0,397.59
2017-06-30,2,35.0,128.0,431.96
2017-06-30,2,35.0,129.0,431.56
2017-06-30,2,34.0,126.0,394.47
2017-06-30,2,34.0,127.0,409.08
2017-06-30,2,34.0,128.0,443.51
2017-06-30,2,34.0,129.0,440.88
2017-06-30,2,33.0,126.0,435.59
2017-06-30,2,33.0,127.0,450.28
2017-06-30,2,33.0,128.0,447.03
2017-06-30,2,33.0,129.0,444.56
2017-06-30,3,40.0,126.0,248.61
2017-06-30,3,40.0,127.0,266.18
2017-06-30,3,40.0,128.0,241.6
2017-06-30,3,40.0,129.0,221.49
2017-06-30,3,39.0,126.0,232.15
2017-06-30,3,39.0,127.0,250.49
2017-06-30,3,39.0,128.0,286.05
2017-06-30,3,39.0,129.0,265.51
2017-06-30,3,38.0,126.0,265.59
2017-06-30,3,38.0,127.0,336.25
2017-06-30,3,38.0,128.0,372.42
2017-06-30,3,38.0,129.0,315.06
2017-06-30,3,37.0,126.0,296.96
2017-06-30,3,37.0,127.0,368.04
2017-06-30,3,37.0,128.0,387.17
2017-06-30,3,37.0,129.0,329.24
2017-06-30,3,36.0,126.0,338.69
2017-06-30,3,36.0,127.0,371.56
2017-06-30,3,36.0,128.0,390.71
2017-06-30,3,36.0,129.0,333.64
2017-06-30,3,35.0,126.0,401.54
2017-06-30,3,35.0,127.0,434.94
2017-06-30,3,35.0,128.0,457.88
2017-06-30,3,35.0,129.0,400.17
2017-06-30,3,34.0,126.0,480.84
2017-06-30,3,34.0,127.0,562.22
2017-06-30,3,34.0,128.0,585.61
2017-06-30,3,34.0,129.0,654.53
2017-06-30,3,33.0,126.0,617.25
2017-06-30,3,33.0,127.0,699.67
2017-06-30,3,33.0,128.0,794.99
2017-06-30,3,33.0,129.0,864.6
2017-06-30,4,40.0,126.0,246.84
2017-06-30,4,40.0,127.0,208.65
2017-06-30,4,40.0,128.0,170.73
2017-06-30,4,40.0,129.0,161.38
2017-06-30,4,39.0,126.0,214.34
2017-06-30,4,39.0,127.0,176.02
2017-06-30,4,39.0,128.0,147.98
2017-06-30,4,39.0,129.0,138.37
2017-06-30,4,38.0,126.0,158.43
2017-06-30,4,38.0,127.0,190.84
2017-06-30,4,38.0,128.0,162.89
2017-06-30,4,38.0,129.0,154.05
2017-06-30,4,37.0,126.0,142.13
2017-06-30,4,37.0,127.0,175.05
2017-06-30,4,37.0,128.0,226.0
2017-06-30,4,37.0,129.0,217.3
2017-06-30,4,36.0,126.0,166.14
2017-06-30,4,36.0,127.0,228.39
2017-06-30,4,36.0,128.0,280.09
2017-06-30,4,36.0,129.0,349.92
2017-06-30,4,35.0,126.0,287.02
2017-06-30,4,35.0,127.0,349.92
2017-06-30,4,35.0,128.0,379.41
2017-06-30,4,35.0,129.0,449.93
2017-06-30,4,34.0,126.0,435.37
2017-06-30,4,34.0,127.0,475.34
2017-06-30,4,34.0,128.0,505.2
2017-06-30,4,34.0,129.0,556.77
2017-06-30,4,33.0,126.0,564.96
2017-06-30,4,33.0,127.0,605.73
2017-06-30,4,33.0,128.0,666.07
2017-06-30,4,33.0,129.0,718.34
2017-06-30,5,40.0,126.0,203.41
2017-06-30,5,40.0,127.0,215.87
2017-06-30,5,40.0,128.0,200.19
2017-06-30,5,40.0,129.0,187.57
2017-06-30,5,39.0,126.0,214.61
2017-06-30,5,39.0,127.0,227.53
2017-06-30,5,39.0,128.0,255.68
2017-06-30,5,39.0,129.0,242.87
2017-06-30,5,38.0,126.0,278.77
2017-06-30,5,38.0,127.0,318.31
2017-06-30,5,38.0,128.0,347.07
2017-06-30,5,38.0,129.0,334.66
2017-06-30,5,37.0,126.0,358.08
2017-06-30,5,37.0,127.0,398.04
2017-06-30,5,37.0,128.0,436.26
2017-06-30,5,37.0,129.0,423.53
2017-06-30,5,36.0,126.0,496.04
2017-06-30,5,36.0,127.0,523.12
2017-06-30,5,36.0,128.0,561.36
2017-06-30,5,36.0,129.0,484.98
2017-06-30,5,35.0,126.0,655.33
2017-06-30,5,35.0,127.0,682.62
2017-06-30,5,35.0,128.0,621.41
2017-06-30,5,35.0,129.0,543.82
2017-06-30,5,34.0,126.0,745.27
2017-06-30,5,34.0,127.0,779.68
2017-06-30,5,34.0,128.0,717.37
2017-06-30,5,34.0,129.0,574.22
2017-06-30,5,33.0,126.0,822.89
2017-06-30,5,33.0,127.0,857.86
2017-06-30,5,33.0,128.0,772.35
2017-06-30,5,33.0,129.0,627.43
2017-06-30,6,40.0,126.0,391.63
2017-06-30,6,40.0,127.0,366.62
2017-06-30,6,40.0,128.0,306.41
2017-06-30,6,40.0,129.0,274.02
2017-06-30,6,39.0,126.0,311.59
2017-06-30,6,39.0,127.0,286.43
2017-06-30,6,39.0,128.0,256.75
2017-06-30,6,39.0,129.0,223.99
2017-06-30,6,38.0,126.0,294.73
2017-06-30,6,38.0,127.0,302.19
2017-06-30,6,38.0,128.0,272.57
2017-06-30,6,38.0,129.0,269.32
2017-06-30,6,37.0,126.0,316.78
2017-06-30,6,37.0,127.0,324.27
2017-06-30,6,37.0,128.0,362.83
2017-06-30,6,37.0,129.0,359.61
2017-06-30,6,36.0,126.0,330.96
2017-06-30,6,36.0,127.0,341.35
2017-06-30,6,36.0,128.0,380.43
2017-06-30,6,36.0,129.0,385.45
2017-06-30,6,35.0,126.0,334.04
2017-06-30,6,35.0,127.0,344.6
2017-06-30,6,35.0,128.0,357.7
2017-06-30,6,35.0,129.0,362.67
2017-06-30,6,34.0,126.0,365.74
2017-06-30,6,34.0,127.0,367.96
2017-06-30,6,34.0,128.0,381.02
2017-06-30,6,34.0,129.0,414.88
2017-06-30,6,33.0,126.0,468.87
2017-06-30,6,33.0,127.0,471.2
2017-06-30,6,33.0,128.0,454.34
2017-06-30,6,33.0,129.0,488.63
2017-06-30,7,40.0,126.0,298.35
2017-06-30,7,40.0,127.0,313.5
2017-06-30,7,40.0,128.0,290.99
2017-06-30,7,40.0,129.0,251.94
2017-06-30,7,39.0,126.0,312.8
2017-06-30,7,39.0,127.0,328.38
2017-06-30,7,39.0,128.0,321.74
2017-06-30,7,39.0,129.0,281.94
2017-06-30,7,38.0,126.0,352.84
2017-06-30,7,38.0,127.0,402.34
2017-06-30,7,38.0,128.0,395.87
2017-06-30,7,38.0,129.0,347.23
2017-06-30,7,37.0,126.0,356.95
2017-06-30,7,37.0,127.0,406.91
2017-06-30,7,37.0,128.0,461.35
2017-06-30,7,37.0,129.0,412.76
2017-06-30,7,36.0,126.0,371.97
2017-06-30,7,36.0,127.0,422.81
2017-06-30,7,36.0,128.0,478.29
2017-06-30,7,36.0,129.0,540.76
2017-06-30,7,35.0,126.0,395.22
2017-06-30,7,35.0,127.0,447.22
2017-06-30,7,35.0,128.0,595.39
2017-06-30,7,35.0,129.0,658.61
2017-06-30,7,34.0,126.0,390.34
2017-06-30,7,34.0,127.0,571.73
2017-06-30,7,34.0,128.0,721.94
2017-06-30,7,34.0,129.0,664.52
2017-06-30,7,33.0,126.0,566.57
2017-06-30,7,33.0,127.0,749.95
2017-06-30,7,33.0,128.0,754.78
2017-06-30,7,33.0,129.0,696.07
2017-06-30,8,40.0,126.0,441.93
2017-06-30,8,40.0,127.0,384.88
2017-06-30,8,40.0,128.0,289.33
2017-06-30,8,40.0,129.0,231.21
2017-06-30,8,39.0,126.0,343.44
2017-06-30,8,39.0,127.0,285.89
2017-06-30,8,39.0,128.0,240.66
2017-06-30,8,39.0,129.0,181.79
2017-06-30,8,38.0,126.0,266.77
2017-06-30,8,38.0,127.0,281.22
2017-06-30,8,38.0,128.0,235.83
2017-06-30,8,38.0,129.0,196.56
2017-06-30,8,37.0,126.0,223.5
2017-06-30,8,37.0,127.0,238.27
2017-06-30,8,37.0,128.0,280.17
2017-06-30,8,37.0,129.0,240.61
2017-06-30,8,36.0,126.0,201.88
2017-06-30,8,36.0,127.0,261.5
2017-06-30,8,36.0,128.0,303.94
2017-06-30,8,36.0,129.0,295.64
2017-06-30,8,35.0,126.0,252.13
2017-06-30,8,35.0,127.0,312.37
2017-06-30,8,35.0,128.0,338.85
2017-06-30,8,35.0,129.0,330.66
2017-06-30,8,34.0,126.0,321.5
2017-06-30,8,34.0,127.0,378.28
2017-06-30,8,34.0,128.0,405.13
2017-06-30,8,34.0,129.0,455.95
2017-06-30,8,33.0,126.0,430.06
2017-06-30,8,33.0,127.0,487.48
2017-06-30,8,33.0,128.0,530.45
2017-06-30,8,33.0,129.0,582.09
2017-06-30,9,40.0,126.0,271.04
2017-06-30,9,40.0,127.0,265.53
2017-06-30,9,40.0,128.0,230.97
2017-06-30,9,40.0,129.0,218.45
2017-06-30,9,39.0,126.0,274.77
2017-06-30,9,39.0,127.0,269.1
2017-06-30,9,39.0,128.0,244.13
2017-06-30,9,39.0,129.0,231.24
2017-06-30,9,38.0,126.0,295.61
2017-06-30,9,38.0,127.0,270.82
2017-06-30,9,38.0,128.0,245.63
2017-06-30,9,38.0,129.0,220.82
2017-06-30,9,37.0,126.0,283.61
2017-06-30,9,37.0,127.0,258.74
2017-06-30,9,37.0,128.0,278.69
2017-06-30,9,37.0,129.0,253.61
2017-06-30,9,36.0,126.0,291.48
2017-06-30,9,36.0,127.0,300.9
2017-06-30,9,36.0,128.0,321.07
2017-06-30,9,36.0,129.0,337.99
2017-06-30,9,35.0,126.0,306.73
2017-06-30,9,35.0,127.0,316.32
2017-06-30,9,35.0,128.0,330.88
2017-06-30,9,35.0,129.0,348.17
2017-06-30,9,34.0,126.0,290.56
2017-06-30,9,34.0,127.0,330.12
2017-06-30,9,34.0,128.0,344.95
2017-06-30,9,34.0,129.0,381.47
2017-06-30,9,33.0,126.0,354.16
2017-06-30,9,33.0,127.0,394.42
2017-06-30,9,33.0,128.0,418.88
2017-06-30,9,33.0,129.0,455.36
2017-07-01,0,40.0,126.0,339.87
2017-07-01,0,40.0,127.0,328.59
2017-07-01,0,40.0,128.0,277.65
2017-07-01,0,40.0,129.0,228.44
2017-07-01,0,39.0,126.0,365.76
2017-07-01,0,39.0,127.0,354.03
2017-07-01,0,39.0,128.0,265.34
2017-07-01,0,39.0,129.0,215.31
2017-07-01,0,38.0,126.0,452.32
2017-07-01,0,38.0,127.0,373.26
2017-07-01,0,38.0,128.0,283.2
2017-07-01,0,38.0,129.0,214.69
2017-07-01,0,37.0,126.0,423.77
2017-07-01,0,37.0,127.0,343.98
2017-07-01,0,37.0,128.0,323.81
2017-07-01,0,37.0,129.0,254.71
2017-07-01,0,36.0,126.0,357.06
2017-07-01,0,36.0,127.0,389.45
2017-07-01,0,36.0,128.0,369.36
2017-07-01,0,36.0,129.0,368.85
2017-07-01,0,35.0,126.0,394.47
2017-07-01,0,35.0,127.0,427.4
2017-07-01,0,35.0,128.0,437.52
2017-07-01,0,35.0,129.0,436.82
2017-07-01,0,34.0,126.0,391.84
2017-07-01,0,34.0,127.0,424.04
2017-07-01,0,34.0,128.0,434.35
2017-07-01,0,34.0,129.0,428.31
2017-07-01,0,33.0,126.0,353.95
2017-07-01,0,33.0,127.0,386.44
2017-07-01,0,33.0,128.0,403.58
2017-07-01,0,33.0,129.0,397.75
2017-07-01,1,40.0,126.0,317.45
2017-07-01,1,40.0,127.0,357.06
2017-07-01,1,40.0,128.0,416.74
2017-07-01,1,40.0,129.0,452.48
2017-07-01,1,39.0,126.0,333.59
2017-07-01,1,39.0,127.0,373.68
2017-07-01,1,39.0,128.0,423.13
2017-07-01,1,39.0,129.0,459.04
2017-07-01,1,38.0,126.0,355.4
2017-07-01,1,38.0,127.0,418.29
2017-07-01,1,38.0,128.0,468.62
2017-07-01,1,38.0,129.0,454.66
2017-07-01,1,37.0,126.0,346.37
2017-07-01,1,37.0,127.0,410.24
2017-07-01,1,37.0,128.0,537.73
2017-07-01,1,37.0,129.0,523.49
2017-07-01,1,36.0,126.0,414.27
2017-07-01,1,36.0,127.0,485.14
2017-07-01,1,36.0,128.0,613.49
2017-07-01,1,36.0,129.0,585.99
2017-07-01,1,35.0,126.0,600.41
2017-07-01,1,35.0,127.0,671.71
2017-07-01,1,35.0,128.0,618.91
2017-07-01,1,35.0,129.0,590.82
2017-07-01,1,34.0,126.0,757.06
2017-07-01,1,34.0,127.0,734.18
2017-07-01,1,34.0,128.0,680.66
2017-07-01,1,34.0,129.0,621.04
2017-07-01,1,33.0,126.0,836.88
2017-07-01,1,33.0,127.0,813.95
2017-07-01,1,33.0,128.0,742.78
